count,start_year,start_month,start_day,start_hour,end_year,end_month,end_day,end_hour
1148, 2005, 09,13,00, 2005, 09,19,00
1149, 2005, 09,18,00, 2005, 09,24,00
1150, 2005, 09,23,00, 2005, 09,29,00
1151, 2005, 09,28,00, 2005, 10,04,00
1152, 2005, 10,03,00, 2005, 10,09,00
1153, 2005, 10,08,00, 2005, 10,14,00
1154, 2005, 10,13,00, 2005, 10,19,00
1155, 2005, 10,18,00, 2005, 10,24,00
1156, 2005, 10,23,00, 2005, 10,29,00
1157, 2005, 10,28,00, 2005, 11,03,00
1158, 2005, 11,02,00, 2005, 11,08,00
1159, 2005, 11,07,00, 2005, 11,13,00
1160, 2005, 11,12,00, 2005, 11,18,00
1161, 2005, 11,17,00, 2005, 11,23,00
1162, 2005, 11,22,00, 2005, 11,28,00
1163, 2005, 11,27,00, 2005, 12,03,00
1164, 2005, 12,02,00, 2005, 12,08,00
1165, 2005, 12,07,00, 2005, 12,13,00
1166, 2005, 12,12,00, 2005, 12,18,00
1167, 2005, 12,17,00, 2005, 12,23,00
1168, 2005, 12,22,00, 2005, 12,28,00
1169, 2005, 12,27,00, 2006, 01,02,00
1170, 2006, 01,01,00, 2006, 01,07,00
1171, 2006, 01,06,00, 2006, 01,12,00
1172, 2006, 01,11,00, 2006, 01,17,00
1173, 2006, 01,16,00, 2006, 01,22,00
1174, 2006, 01,21,00, 2006, 01,27,00
1175, 2006, 01,26,00, 2006, 02,01,00
1176, 2006, 01,31,00, 2006, 02,06,00
1177, 2006, 02,05,00, 2006, 02,11,00
1178, 2006, 02,10,00, 2006, 02,16,00
1179, 2006, 02,15,00, 2006, 02,21,00
1180, 2006, 02,20,00, 2006, 02,26,00
1181, 2006, 02,25,00, 2006, 03,03,00
1182, 2006, 03,02,00, 2006, 03,08,00
1183, 2006, 03,07,00, 2006, 03,13,00
1184, 2006, 03,12,00, 2006, 03,18,00
1185, 2006, 03,17,00, 2006, 03,23,00
1186, 2006, 03,22,00, 2006, 03,28,00
1187, 2006, 03,27,00, 2006, 04,02,00
1188, 2006, 04,01,00, 2006, 04,07,00
1189, 2006, 04,06,00, 2006, 04,12,00
1190, 2006, 04,11,00, 2006, 04,17,00
1191, 2006, 04,16,00, 2006, 04,22,00
1192, 2006, 04,21,00, 2006, 04,27,00
1193, 2006, 04,26,00, 2006, 05,02,00
1194, 2006, 05,01,00, 2006, 05,07,00
1195, 2006, 05,06,00, 2006, 05,12,00
1196, 2006, 05,11,00, 2006, 05,17,00
1197, 2006, 05,16,00, 2006, 05,22,00
1198, 2006, 05,21,00, 2006, 05,27,00
1199, 2006, 05,26,00, 2006, 06,01,00
1200, 2006, 05,31,00, 2006, 06,06,00
1201, 2006, 06,05,00, 2006, 06,11,00
1202, 2006, 06,10,00, 2006, 06,16,00
1203, 2006, 06,15,00, 2006, 06,21,00
1204, 2006, 06,20,00, 2006, 06,26,00
1205, 2006, 06,25,00, 2006, 07,01,00
1206, 2006, 06,30,00, 2006, 07,06,00
1207, 2006, 07,05,00, 2006, 07,11,00
1208, 2006, 07,10,00, 2006, 07,16,00
1209, 2006, 07,15,00, 2006, 07,21,00
1210, 2006, 07,20,00, 2006, 07,26,00
1211, 2006, 07,25,00, 2006, 07,31,00
1212, 2006, 07,30,00, 2006, 08,05,00
1213, 2006, 08,04,00, 2006, 08,10,00
1214, 2006, 08,09,00, 2006, 08,15,00
1215, 2006, 08,14,00, 2006, 08,20,00
1216, 2006, 08,19,00, 2006, 08,25,00
1217, 2006, 08,24,00, 2006, 08,30,00
1218, 2006, 08,29,00, 2006, 09,04,00
1219, 2006, 09,03,00, 2006, 09,09,00
1220, 2006, 09,08,00, 2006, 09,14,00
1221, 2006, 09,13,00, 2006, 09,19,00
1222, 2006, 09,18,00, 2006, 09,24,00
1223, 2006, 09,23,00, 2006, 09,29,00
1224, 2006, 09,28,00, 2006, 10,04,00
1225, 2006, 10,03,00, 2006, 10,09,00
1226, 2006, 10,08,00, 2006, 10,14,00
1227, 2006, 10,13,00, 2006, 10,19,00
1228, 2006, 10,18,00, 2006, 10,24,00
1229, 2006, 10,23,00, 2006, 10,29,00
1230, 2006, 10,28,00, 2006, 11,03,00
1231, 2006, 11,02,00, 2006, 11,08,00
1232, 2006, 11,07,00, 2006, 11,13,00
1233, 2006, 11,12,00, 2006, 11,18,00
1234, 2006, 11,17,00, 2006, 11,23,00
1235, 2006, 11,22,00, 2006, 11,28,00
1236, 2006, 11,27,00, 2006, 12,03,00
1237, 2006, 12,02,00, 2006, 12,08,00
1238, 2006, 12,07,00, 2006, 12,13,00
1239, 2006, 12,12,00, 2006, 12,18,00
1240, 2006, 12,17,00, 2006, 12,23,00
1241, 2006, 12,22,00, 2006, 12,28,00
1242, 2006, 12,27,00, 2007, 01,02,00
1243, 2007, 01,01,00, 2007, 01,07,00
1244, 2007, 01,06,00, 2007, 01,12,00
1245, 2007, 01,11,00, 2007, 01,17,00
1246, 2007, 01,16,00, 2007, 01,22,00
1247, 2007, 01,21,00, 2007, 01,27,00
1248, 2007, 01,26,00, 2007, 02,01,00
1249, 2007, 01,31,00, 2007, 02,06,00
1250, 2007, 02,05,00, 2007, 02,11,00
1251, 2007, 02,10,00, 2007, 02,16,00
1252, 2007, 02,15,00, 2007, 02,21,00
1253, 2007, 02,20,00, 2007, 02,26,00
1254, 2007, 02,25,00, 2007, 03,03,00
1255, 2007, 03,02,00, 2007, 03,08,00
1256, 2007, 03,07,00, 2007, 03,13,00
1257, 2007, 03,12,00, 2007, 03,18,00
1258, 2007, 03,17,00, 2007, 03,23,00
1259, 2007, 03,22,00, 2007, 03,28,00
1260, 2007, 03,27,00, 2007, 04,02,00
1261, 2007, 04,01,00, 2007, 04,07,00
1262, 2007, 04,06,00, 2007, 04,12,00
1263, 2007, 04,11,00, 2007, 04,17,00
1264, 2007, 04,16,00, 2007, 04,22,00
1265, 2007, 04,21,00, 2007, 04,27,00
1266, 2007, 04,26,00, 2007, 05,02,00
1267, 2007, 05,01,00, 2007, 05,07,00
1268, 2007, 05,06,00, 2007, 05,12,00
1269, 2007, 05,11,00, 2007, 05,17,00
1270, 2007, 05,16,00, 2007, 05,22,00
1271, 2007, 05,21,00, 2007, 05,27,00
1272, 2007, 05,26,00, 2007, 06,01,00
1273, 2007, 05,31,00, 2007, 06,06,00
1274, 2007, 06,05,00, 2007, 06,11,00
1275, 2007, 06,10,00, 2007, 06,16,00
1276, 2007, 06,15,00, 2007, 06,21,00
1277, 2007, 06,20,00, 2007, 06,26,00
1278, 2007, 06,25,00, 2007, 07,01,00
1279, 2007, 06,30,00, 2007, 07,06,00
1280, 2007, 07,05,00, 2007, 07,11,00
1281, 2007, 07,10,00, 2007, 07,16,00
1282, 2007, 07,15,00, 2007, 07,21,00
1283, 2007, 07,20,00, 2007, 07,26,00
1284, 2007, 07,25,00, 2007, 07,31,00
1285, 2007, 07,30,00, 2007, 08,05,00
1286, 2007, 08,04,00, 2007, 08,10,00
1287, 2007, 08,09,00, 2007, 08,15,00
1288, 2007, 08,14,00, 2007, 08,20,00
1289, 2007, 08,19,00, 2007, 08,25,00
1290, 2007, 08,24,00, 2007, 08,30,00
1291, 2007, 08,29,00, 2007, 09,04,00
1292, 2007, 09,03,00, 2007, 09,09,00
1293, 2007, 09,08,00, 2007, 09,14,00
1294, 2007, 09,13,00, 2007, 09,19,00
1295, 2007, 09,18,00, 2007, 09,24,00
1296, 2007, 09,23,00, 2007, 09,29,00
1297, 2007, 09,28,00, 2007, 10,04,00
1298, 2007, 10,03,00, 2007, 10,09,00
1299, 2007, 10,08,00, 2007, 10,14,00
1300, 2007, 10,13,00, 2007, 10,19,00
1301, 2007, 10,18,00, 2007, 10,24,00
1302, 2007, 10,23,00, 2007, 10,29,00
1303, 2007, 10,28,00, 2007, 11,03,00
1304, 2007, 11,02,00, 2007, 11,08,00
1305, 2007, 11,07,00, 2007, 11,13,00
1306, 2007, 11,12,00, 2007, 11,18,00
1307, 2007, 11,17,00, 2007, 11,23,00
1308, 2007, 11,22,00, 2007, 11,28,00
1309, 2007, 11,27,00, 2007, 12,03,00
1310, 2007, 12,02,00, 2007, 12,08,00
1311, 2007, 12,07,00, 2007, 12,13,00
1312, 2007, 12,12,00, 2007, 12,18,00
1313, 2007, 12,17,00, 2007, 12,23,00
1314, 2007, 12,22,00, 2007, 12,28,00
1315, 2007, 12,27,00, 2008, 01,02,00
1316, 2008, 01,01,00, 2008, 01,07,00
1317, 2008, 01,06,00, 2008, 01,12,00
1318, 2008, 01,11,00, 2008, 01,17,00
1319, 2008, 01,16,00, 2008, 01,22,00
1320, 2008, 01,21,00, 2008, 01,27,00
1321, 2008, 01,26,00, 2008, 02,01,00
1322, 2008, 01,31,00, 2008, 02,06,00
1323, 2008, 02,05,00, 2008, 02,11,00
1324, 2008, 02,10,00, 2008, 02,16,00
1325, 2008, 02,15,00, 2008, 02,21,00
1326, 2008, 02,20,00, 2008, 02,26,00
1327, 2008, 02,25,00, 2008, 03,02,00
1328, 2008, 03,01,00, 2008, 03,07,00
1329, 2008, 03,06,00, 2008, 03,12,00
1330, 2008, 03,11,00, 2008, 03,17,00
1331, 2008, 03,16,00, 2008, 03,22,00
1332, 2008, 03,21,00, 2008, 03,27,00
1333, 2008, 03,26,00, 2008, 04,01,00
1334, 2008, 03,31,00, 2008, 04,06,00
1335, 2008, 04,05,00, 2008, 04,11,00
1336, 2008, 04,10,00, 2008, 04,16,00
1337, 2008, 04,15,00, 2008, 04,21,00
1338, 2008, 04,20,00, 2008, 04,26,00
1339, 2008, 04,25,00, 2008, 05,01,00
1340, 2008, 04,30,00, 2008, 05,06,00
1341, 2008, 05,05,00, 2008, 05,11,00
1342, 2008, 05,10,00, 2008, 05,16,00
1343, 2008, 05,15,00, 2008, 05,21,00
1344, 2008, 05,20,00, 2008, 05,26,00
1345, 2008, 05,25,00, 2008, 05,31,00
1346, 2008, 05,30,00, 2008, 06,05,00
1347, 2008, 06,04,00, 2008, 06,10,00
1348, 2008, 06,09,00, 2008, 06,15,00
1349, 2008, 06,14,00, 2008, 06,20,00
1350, 2008, 06,19,00, 2008, 06,25,00
1351, 2008, 06,24,00, 2008, 06,30,00
1352, 2008, 06,29,00, 2008, 07,05,00
1353, 2008, 07,04,00, 2008, 07,10,00
1354, 2008, 07,09,00, 2008, 07,15,00
1355, 2008, 07,14,00, 2008, 07,20,00
1356, 2008, 07,19,00, 2008, 07,25,00
1357, 2008, 07,24,00, 2008, 07,30,00
1358, 2008, 07,29,00, 2008, 08,04,00
1359, 2008, 08,03,00, 2008, 08,09,00
1360, 2008, 08,08,00, 2008, 08,14,00
1361, 2008, 08,13,00, 2008, 08,19,00
1362, 2008, 08,18,00, 2008, 08,24,00
1363, 2008, 08,23,00, 2008, 08,29,00
1364, 2008, 08,28,00, 2008, 09,03,00
1365, 2008, 09,02,00, 2008, 09,08,00
1366, 2008, 09,07,00, 2008, 09,13,00
1367, 2008, 09,12,00, 2008, 09,18,00
1368, 2008, 09,17,00, 2008, 09,23,00
1369, 2008, 09,22,00, 2008, 09,28,00
1370, 2008, 09,27,00, 2008, 10,03,00
1371, 2008, 10,02,00, 2008, 10,08,00
1372, 2008, 10,07,00, 2008, 10,13,00
1373, 2008, 10,12,00, 2008, 10,18,00
1374, 2008, 10,17,00, 2008, 10,23,00
1375, 2008, 10,22,00, 2008, 10,28,00
1376, 2008, 10,27,00, 2008, 11,02,00
1377, 2008, 11,01,00, 2008, 11,07,00
1378, 2008, 11,06,00, 2008, 11,12,00
1379, 2008, 11,11,00, 2008, 11,17,00
1380, 2008, 11,16,00, 2008, 11,22,00
1381, 2008, 11,21,00, 2008, 11,27,00
1382, 2008, 11,26,00, 2008, 12,02,00
1383, 2008, 12,01,00, 2008, 12,07,00
1384, 2008, 12,06,00, 2008, 12,12,00
1385, 2008, 12,11,00, 2008, 12,17,00
1386, 2008, 12,16,00, 2008, 12,22,00
1387, 2008, 12,21,00, 2008, 12,27,00
1388, 2008, 12,26,00, 2009, 01,01,00
1389, 2008, 12,31,00, 2009, 01,06,00
1390, 2009, 01,05,00, 2009, 01,11,00
1391, 2009, 01,10,00, 2009, 01,16,00
1392, 2009, 01,15,00, 2009, 01,21,00
1393, 2009, 01,20,00, 2009, 01,26,00
1394, 2009, 01,25,00, 2009, 01,31,00
1395, 2009, 01,30,00, 2009, 02,05,00
1396, 2009, 02,04,00, 2009, 02,10,00
1397, 2009, 02,09,00, 2009, 02,15,00
1398, 2009, 02,14,00, 2009, 02,20,00
1399, 2009, 02,19,00, 2009, 02,25,00
1400, 2009, 02,24,00, 2009, 03,02,00
1401, 2009, 03,01,00, 2009, 03,07,00
1402, 2009, 03,06,00, 2009, 03,12,00
1403, 2009, 03,11,00, 2009, 03,17,00
1404, 2009, 03,16,00, 2009, 03,22,00
1405, 2009, 03,21,00, 2009, 03,27,00
1406, 2009, 03,26,00, 2009, 04,01,00
1407, 2009, 03,31,00, 2009, 04,06,00
1408, 2009, 04,05,00, 2009, 04,11,00
1409, 2009, 04,10,00, 2009, 04,16,00
1410, 2009, 04,15,00, 2009, 04,21,00
1411, 2009, 04,20,00, 2009, 04,26,00
1412, 2009, 04,25,00, 2009, 05,01,00
1413, 2009, 04,30,00, 2009, 05,06,00
1414, 2009, 05,05,00, 2009, 05,11,00
1415, 2009, 05,10,00, 2009, 05,16,00
1416, 2009, 05,15,00, 2009, 05,21,00
1417, 2009, 05,20,00, 2009, 05,26,00
1418, 2009, 05,25,00, 2009, 05,31,00
1419, 2009, 05,30,00, 2009, 06,05,00
1420, 2009, 06,04,00, 2009, 06,10,00
1421, 2009, 06,09,00, 2009, 06,15,00
1422, 2009, 06,14,00, 2009, 06,20,00
1423, 2009, 06,19,00, 2009, 06,25,00
1424, 2009, 06,24,00, 2009, 06,30,00
1425, 2009, 06,29,00, 2009, 07,05,00
1426, 2009, 07,04,00, 2009, 07,10,00
1427, 2009, 07,09,00, 2009, 07,15,00
1428, 2009, 07,14,00, 2009, 07,20,00
1429, 2009, 07,19,00, 2009, 07,25,00
1430, 2009, 07,24,00, 2009, 07,30,00
1431, 2009, 07,29,00, 2009, 08,04,00
1432, 2009, 08,03,00, 2009, 08,09,00
1433, 2009, 08,08,00, 2009, 08,14,00
1434, 2009, 08,13,00, 2009, 08,19,00
1435, 2009, 08,18,00, 2009, 08,24,00
1436, 2009, 08,23,00, 2009, 08,29,00
1437, 2009, 08,28,00, 2009, 09,03,00
1438, 2009, 09,02,00, 2009, 09,08,00
1439, 2009, 09,07,00, 2009, 09,13,00
1440, 2009, 09,12,00, 2009, 09,18,00
1441, 2009, 09,17,00, 2009, 09,23,00
1442, 2009, 09,22,00, 2009, 09,28,00
1443, 2009, 09,27,00, 2009, 10,03,00
1444, 2009, 10,02,00, 2009, 10,08,00
1445, 2009, 10,07,00, 2009, 10,13,00
1446, 2009, 10,12,00, 2009, 10,18,00
1447, 2009, 10,17,00, 2009, 10,23,00
1448, 2009, 10,22,00, 2009, 10,28,00
1449, 2009, 10,27,00, 2009, 11,02,00
1450, 2009, 11,01,00, 2009, 11,07,00
1451, 2009, 11,06,00, 2009, 11,12,00
1452, 2009, 11,11,00, 2009, 11,17,00
1453, 2009, 11,16,00, 2009, 11,22,00
1454, 2009, 11,21,00, 2009, 11,27,00
1455, 2009, 11,26,00, 2009, 12,02,00
1456, 2009, 12,01,00, 2009, 12,07,00
1457, 2009, 12,06,00, 2009, 12,12,00
1458, 2009, 12,11,00, 2009, 12,17,00
1459, 2009, 12,16,00, 2009, 12,22,00
1460, 2009, 12,21,00, 2009, 12,27,00
1461, 2009, 12,26,00, 2010, 01,01,00
1462, 2009, 12,31,00, 2010, 01,06,00
1463, 2010, 01,05,00, 2010, 01,11,00
1464, 2010, 01,10,00, 2010, 01,16,00
1465, 2010, 01,15,00, 2010, 01,21,00
1466, 2010, 01,20,00, 2010, 01,26,00
1467, 2010, 01,25,00, 2010, 01,31,00
1468, 2010, 01,30,00, 2010, 02,05,00
1469, 2010, 02,04,00, 2010, 02,10,00
1470, 2010, 02,09,00, 2010, 02,15,00
1471, 2010, 02,14,00, 2010, 02,20,00
1472, 2010, 02,19,00, 2010, 02,25,00
1473, 2010, 02,24,00, 2010, 03,02,00
1474, 2010, 03,01,00, 2010, 03,07,00
1475, 2010, 03,06,00, 2010, 03,12,00
1476, 2010, 03,11,00, 2010, 03,17,00
1477, 2010, 03,16,00, 2010, 03,22,00
1478, 2010, 03,21,00, 2010, 03,27,00
1479, 2010, 03,26,00, 2010, 04,01,00
1480, 2010, 03,31,00, 2010, 04,06,00
1481, 2010, 04,05,00, 2010, 04,11,00
1482, 2010, 04,10,00, 2010, 04,16,00
1483, 2010, 04,15,00, 2010, 04,21,00
1484, 2010, 04,20,00, 2010, 04,26,00
1485, 2010, 04,25,00, 2010, 05,01,00
1486, 2010, 04,30,00, 2010, 05,06,00
1487, 2010, 05,05,00, 2010, 05,11,00
1488, 2010, 05,10,00, 2010, 05,16,00
1489, 2010, 05,15,00, 2010, 05,21,00
1490, 2010, 05,20,00, 2010, 05,26,00
1491, 2010, 05,25,00, 2010, 05,31,00
1492, 2010, 05,30,00, 2010, 06,05,00
1493, 2010, 06,04,00, 2010, 06,10,00
1494, 2010, 06,09,00, 2010, 06,15,00
1495, 2010, 06,14,00, 2010, 06,20,00
1496, 2010, 06,19,00, 2010, 06,25,00
1497, 2010, 06,24,00, 2010, 06,30,00
1498, 2010, 06,29,00, 2010, 07,05,00
1499, 2010, 07,04,00, 2010, 07,10,00
1500, 2010, 07,09,00, 2010, 07,15,00
1501, 2010, 07,14,00, 2010, 07,20,00
1502, 2010, 07,19,00, 2010, 07,25,00
1503, 2010, 07,24,00, 2010, 07,30,00
1504, 2010, 07,29,00, 2010, 08,04,00
1505, 2010, 08,03,00, 2010, 08,09,00
1506, 2010, 08,08,00, 2010, 08,14,00
1507, 2010, 08,13,00, 2010, 08,19,00
1508, 2010, 08,18,00, 2010, 08,24,00
1509, 2010, 08,23,00, 2010, 08,29,00
1510, 2010, 08,28,00, 2010, 09,03,00
1511, 2010, 09,02,00, 2010, 09,08,00
1512, 2010, 09,07,00, 2010, 09,13,00
1513, 2010, 09,12,00, 2010, 09,18,00
1514, 2010, 09,17,00, 2010, 09,23,00
1515, 2010, 09,22,00, 2010, 09,28,00
1516, 2010, 09,27,00, 2010, 10,03,00
1517, 2010, 10,02,00, 2010, 10,08,00
1518, 2010, 10,07,00, 2010, 10,13,00
1519, 2010, 10,12,00, 2010, 10,18,00
1520, 2010, 10,17,00, 2010, 10,23,00
1521, 2010, 10,22,00, 2010, 10,28,00
1522, 2010, 10,27,00, 2010, 11,02,00
1523, 2010, 11,01,00, 2010, 11,07,00
1524, 2010, 11,06,00, 2010, 11,12,00
1525, 2010, 11,11,00, 2010, 11,17,00
1526, 2010, 11,16,00, 2010, 11,22,00
1527, 2010, 11,21,00, 2010, 11,27,00
1528, 2010, 11,26,00, 2010, 12,02,00
1529, 2010, 12,01,00, 2010, 12,07,00
1530, 2010, 12,06,00, 2010, 12,12,00
1531, 2010, 12,11,00, 2010, 12,17,00
1532, 2010, 12,16,00, 2010, 12,22,00
1533, 2010, 12,21,00, 2010, 12,27,00
1534, 2010, 12,26,00, 2011, 01,01,00
1535, 2010, 12,31,00, 2011, 01,06,00
1536, 2011, 01,05,00, 2011, 01,11,00
1537, 2011, 01,10,00, 2011, 01,16,00
1538, 2011, 01,15,00, 2011, 01,21,00
1539, 2011, 01,20,00, 2011, 01,26,00
1540, 2011, 01,25,00, 2011, 01,31,00
1541, 2011, 01,30,00, 2011, 02,05,00
1542, 2011, 02,04,00, 2011, 02,10,00
1543, 2011, 02,09,00, 2011, 02,15,00
1544, 2011, 02,14,00, 2011, 02,20,00
1545, 2011, 02,19,00, 2011, 02,25,00
1546, 2011, 02,24,00, 2011, 03,02,00
1547, 2011, 03,01,00, 2011, 03,07,00
1548, 2011, 03,06,00, 2011, 03,12,00
1549, 2011, 03,11,00, 2011, 03,17,00
1550, 2011, 03,16,00, 2011, 03,22,00
1551, 2011, 03,21,00, 2011, 03,27,00
1552, 2011, 03,26,00, 2011, 04,01,00
1553, 2011, 03,31,00, 2011, 04,06,00
1554, 2011, 04,05,00, 2011, 04,11,00
1555, 2011, 04,10,00, 2011, 04,16,00
1556, 2011, 04,15,00, 2011, 04,21,00
1557, 2011, 04,20,00, 2011, 04,26,00
1558, 2011, 04,25,00, 2011, 05,01,00
1559, 2011, 04,30,00, 2011, 05,06,00
1560, 2011, 05,05,00, 2011, 05,11,00
1561, 2011, 05,10,00, 2011, 05,16,00
1562, 2011, 05,15,00, 2011, 05,21,00
1563, 2011, 05,20,00, 2011, 05,26,00
1564, 2011, 05,25,00, 2011, 05,31,00
1565, 2011, 05,30,00, 2011, 06,05,00
1566, 2011, 06,04,00, 2011, 06,10,00
1567, 2011, 06,09,00, 2011, 06,15,00
1568, 2011, 06,14,00, 2011, 06,20,00
1569, 2011, 06,19,00, 2011, 06,25,00
1570, 2011, 06,24,00, 2011, 06,30,00
1571, 2011, 06,29,00, 2011, 07,05,00
1572, 2011, 07,04,00, 2011, 07,10,00
1573, 2011, 07,09,00, 2011, 07,15,00
1574, 2011, 07,14,00, 2011, 07,20,00
1575, 2011, 07,19,00, 2011, 07,25,00
1576, 2011, 07,24,00, 2011, 07,30,00
1577, 2011, 07,29,00, 2011, 08,04,00
1578, 2011, 08,03,00, 2011, 08,09,00
1579, 2011, 08,08,00, 2011, 08,14,00
1580, 2011, 08,13,00, 2011, 08,19,00
1581, 2011, 08,18,00, 2011, 08,24,00
1582, 2011, 08,23,00, 2011, 08,29,00
1583, 2011, 08,28,00, 2011, 09,03,00
1584, 2011, 09,02,00, 2011, 09,08,00
1585, 2011, 09,07,00, 2011, 09,13,00
1586, 2011, 09,12,00, 2011, 09,18,00
1587, 2011, 09,17,00, 2011, 09,23,00
1588, 2011, 09,22,00, 2011, 09,28,00
1589, 2011, 09,27,00, 2011, 10,03,00
1590, 2011, 10,02,00, 2011, 10,08,00
1591, 2011, 10,07,00, 2011, 10,13,00
1592, 2011, 10,12,00, 2011, 10,18,00
1593, 2011, 10,17,00, 2011, 10,23,00
1594, 2011, 10,22,00, 2011, 10,28,00
1595, 2011, 10,27,00, 2011, 11,02,00
1596, 2011, 11,01,00, 2011, 11,07,00
1597, 2011, 11,06,00, 2011, 11,12,00
1598, 2011, 11,11,00, 2011, 11,17,00
1599, 2011, 11,16,00, 2011, 11,22,00
1600, 2011, 11,21,00, 2011, 11,27,00
1601, 2011, 11,26,00, 2011, 12,02,00
1602, 2011, 12,01,00, 2011, 12,07,00
1603, 2011, 12,06,00, 2011, 12,12,00
1604, 2011, 12,11,00, 2011, 12,17,00
1605, 2011, 12,16,00, 2011, 12,22,00
1606, 2011, 12,21,00, 2011, 12,27,00
1607, 2011, 12,26,00, 2012, 01,01,00
1608, 2011, 12,31,00, 2012, 01,06,00
1609, 2012, 01,05,00, 2012, 01,11,00
1610, 2012, 01,10,00, 2012, 01,16,00
1611, 2012, 01,15,00, 2012, 01,21,00
1612, 2012, 01,20,00, 2012, 01,26,00
1613, 2012, 01,25,00, 2012, 01,31,00
1614, 2012, 01,30,00, 2012, 02,05,00
1615, 2012, 02,04,00, 2012, 02,10,00
1616, 2012, 02,09,00, 2012, 02,15,00
1617, 2012, 02,14,00, 2012, 02,20,00
1618, 2012, 02,19,00, 2012, 02,25,00
1619, 2012, 02,24,00, 2012, 03,01,00
1620, 2012, 02,29,00, 2012, 03,06,00
1621, 2012, 03,05,00, 2012, 03,11,00
1622, 2012, 03,10,00, 2012, 03,16,00
1623, 2012, 03,15,00, 2012, 03,21,00
1624, 2012, 03,20,00, 2012, 03,26,00
1625, 2012, 03,25,00, 2012, 03,31,00
1626, 2012, 03,30,00, 2012, 04,05,00
1627, 2012, 04,04,00, 2012, 04,10,00
1628, 2012, 04,09,00, 2012, 04,15,00
1629, 2012, 04,14,00, 2012, 04,20,00
1630, 2012, 04,19,00, 2012, 04,25,00
1631, 2012, 04,24,00, 2012, 04,30,00
1632, 2012, 04,29,00, 2012, 05,05,00
1633, 2012, 05,04,00, 2012, 05,10,00
1634, 2012, 05,09,00, 2012, 05,15,00
1635, 2012, 05,14,00, 2012, 05,20,00
1636, 2012, 05,19,00, 2012, 05,25,00
1637, 2012, 05,24,00, 2012, 05,30,00
1638, 2012, 05,29,00, 2012, 06,04,00
1639, 2012, 06,03,00, 2012, 06,09,00
1640, 2012, 06,08,00, 2012, 06,14,00
1641, 2012, 06,13,00, 2012, 06,19,00
1642, 2012, 06,18,00, 2012, 06,24,00
1643, 2012, 06,23,00, 2012, 06,29,00
1644, 2012, 06,28,00, 2012, 07,04,00
1645, 2012, 07,03,00, 2012, 07,09,00
1646, 2012, 07,08,00, 2012, 07,14,00
1647, 2012, 07,13,00, 2012, 07,19,00
1648, 2012, 07,18,00, 2012, 07,24,00
1649, 2012, 07,23,00, 2012, 07,29,00
1650, 2012, 07,28,00, 2012, 08,03,00
1651, 2012, 08,02,00, 2012, 08,08,00
1652, 2012, 08,07,00, 2012, 08,13,00
1653, 2012, 08,12,00, 2012, 08,18,00
1654, 2012, 08,17,00, 2012, 08,23,00
1655, 2012, 08,22,00, 2012, 08,28,00
1656, 2012, 08,27,00, 2012, 09,02,00
1657, 2012, 09,01,00, 2012, 09,07,00
1658, 2012, 09,06,00, 2012, 09,12,00
1659, 2012, 09,11,00, 2012, 09,17,00
1660, 2012, 09,16,00, 2012, 09,22,00
1661, 2012, 09,21,00, 2012, 09,27,00
1662, 2012, 09,26,00, 2012, 10,02,00
1663, 2012, 10,01,00, 2012, 10,07,00
1664, 2012, 10,06,00, 2012, 10,12,00
1665, 2012, 10,11,00, 2012, 10,17,00
1666, 2012, 10,16,00, 2012, 10,22,00
1667, 2012, 10,21,00, 2012, 10,27,00
1668, 2012, 10,26,00, 2012, 11,01,00
1669, 2012, 10,31,00, 2012, 11,06,00
1670, 2012, 11,05,00, 2012, 11,11,00
1671, 2012, 11,10,00, 2012, 11,16,00
1672, 2012, 11,15,00, 2012, 11,21,00
1673, 2012, 11,20,00, 2012, 11,26,00
1674, 2012, 11,25,00, 2012, 12,01,00
1675, 2012, 11,30,00, 2012, 12,06,00
1676, 2012, 12,05,00, 2012, 12,11,00
1677, 2012, 12,10,00, 2012, 12,16,00
1678, 2012, 12,15,00, 2012, 12,21,00
1679, 2012, 12,20,00, 2012, 12,26,00
1680, 2012, 12,25,00, 2012, 12,31,00
1681, 2012, 12,30,00, 2013, 01,05,00
1682, 2013, 01,04,00, 2013, 01,10,00
1683, 2013, 01,09,00, 2013, 01,15,00
1684, 2013, 01,14,00, 2013, 01,20,00
1685, 2013, 01,19,00, 2013, 01,25,00
1686, 2013, 01,24,00, 2013, 01,30,00
1687, 2013, 01,29,00, 2013, 02,04,00
1688, 2013, 02,03,00, 2013, 02,09,00
1689, 2013, 02,08,00, 2013, 02,14,00
1690, 2013, 02,13,00, 2013, 02,19,00
1691, 2013, 02,18,00, 2013, 02,24,00
1692, 2013, 02,23,00, 2013, 03,01,00
1693, 2013, 02,28,00, 2013, 03,06,00
1694, 2013, 03,05,00, 2013, 03,11,00
1695, 2013, 03,10,00, 2013, 03,16,00
1696, 2013, 03,15,00, 2013, 03,21,00
1697, 2013, 03,20,00, 2013, 03,26,00
1698, 2013, 03,25,00, 2013, 03,31,00
1699, 2013, 03,30,00, 2013, 04,05,00
1700, 2013, 04,04,00, 2013, 04,10,00
1701, 2013, 04,09,00, 2013, 04,15,00
1702, 2013, 04,14,00, 2013, 04,20,00
1703, 2013, 04,19,00, 2013, 04,25,00
1704, 2013, 04,24,00, 2013, 04,30,00
1705, 2013, 04,29,00, 2013, 05,05,00
